证券代码	时间	红股(10送)	配股(10配)	配股价	红利(10送)
SH600640	19950607	0.0000	0.0000	0.0000	5.0000
SH600640	19940321	8.0000	0.0000	0.0000	2.0000
SH600640	19931018	0.0000	7.0000	5.0000	0.0000
SH600641	20180605	0.0000	0.0000	0.0000	6.3300
SH600641	20170612	0.0000	0.0000	0.0000	2.7000
SH600641	20160708	0.0000	0.0000	0.0000	0.8000
SH600641	20150709	0.0000	0.0000	0.0000	1.5000
SH600641	20140710	0.0000	0.0000	0.0000	1.0000
SH600641	20130603	0.0000	0.0000	0.0000	0.5000
SH600641	20120709	0.0000	0.0000	0.0000	0.5000
SH600641	20090608	8.0000	0.0000	0.0000	4.5000
SH600641	20080325	0.0000	0.0000	0.0000	5.0000
SH600641	20070705	0.0000	0.0000	0.0000	1.5000
SH600641	20060726	1.5000	0.0000	0.0000	0.0000
SH600641	20050811	0.0000	0.0000	0.0000	2.2000
SH600641	20040823	0.0000	0.0000	0.0000	1.0000
SH600641	20030811	0.0000	0.0000	0.0000	1.0000
SH600641	20020524	0.0000	0.0000	0.0000	1.6500
SH600641	20010523	0.0000	0.0000	0.0000	2.0000
SH600641	20000517	4.0000	0.0000	0.0000	0.0000
SH600641	19980403	2.0000	0.0000	0.0000	0.0000
SH600641	19971215	3.0000	0.0000	0.0000	0.0000
SH600641	19960712	0.0000	0.0000	0.0000	1.8000
SH600641	19951004	1.0000	3.0000	4.5000	2.5000
SH600641	19940509	5.0000	3.0000	2.4000	1.2000
SH600641	19930419	0.0000	2.0000	2.8000	0.0000
SH600642	20180810	0.0000	0.0000	0.0000	2.0000
SH600642	20170721	0.0000	0.0000	0.0000	2.2000
SH600642	20160715	0.0000	0.0000	0.0000	2.0000
SH600642	20150721	0.0000	0.0000	0.0000	2.0000
SH600642	20140709	0.0000	0.0000	0.0000	2.0000
SH600642	20130617	0.0000	0.0000	0.0000	1.2000
SH600642	20120524	0.0000	0.0000	0.0000	1.0000
SH600642	20110624	5.0000	0.0000	0.0000	1.0000
SH600642	20100325	0.0000	0.0000	0.0000	2.0000
SH600642	20090623	0.0000	0.0000	0.0000	1.0000
SH600642	20080528	0.0000	0.0000	0.0000	3.3000
SH600642	20070619	0.0000	0.0000	0.0000	3.2000
SH600642	20060626	0.0000	0.0000	0.0000	2.5000
SH600642	20050817	3.2000	0.0000	0.0000	0.0000
SH600642	20050412	0.0000	0.0000	0.0000	2.0000
SH600642	20040614	5.0000	0.0000	0.0000	3.0000
SH600642	20030718	0.0000	0.0000	0.0000	3.0000
SH600642	20020722	0.0000	0.0000	0.0000	3.5000
SH600642	20010626	0.0000	0.0000	0.0000	4.5000
SH600642	20000720	0.0000	0.0000	0.0000	2.5000
SH600642	19990809	0.0000	0.0000	0.0000	2.0000
SH600642	19980528	0.0000	0.0000	0.0000	2.0000
SH600642	19970509	0.0000	0.0000	0.0000	1.6000
SH600642	19961111	0.0000	8.0000	3.2000	0.0000
SH600642	19960708	0.0000	0.0000	0.0000	1.6000
SH600642	19950502	0.0000	0.0000	0.0000	1.6000
SH600642	19940503	0.0000	0.0000	0.0000	1.5000
SH600643	20180615	0.0000	0.0000	0.0000	1.2000
SH600643	20170929	0.0000	0.0000	0.0000	1.0000
SH600643	20150618	3.0000	0.0000	0.0000	0.0000
SH600643	20140729	0.0000	0.0000	0.0000	0.6000
SH600643	20080716	3.0000	0.0000	0.0000	0.0000
SH600643	20080129	5.0001	0.0000	0.0000	0.0000
SH600643	20020709	0.0000	0.0000	0.0000	1.5000
SH600643	20010703	0.0000	0.0000	0.0000	1.5000
SH600643	20000704	1.0000	0.0000	0.0000	1.0000
SH600643	19990712	0.8700	0.0000	0.0000	0.8700
SH600643	19990316	0.0000	2.7270	10.0000	0.0000
SH600643	19980622	1.0000	0.0000	0.0000	1.0000
SH600643	19970609	2.0000	0.0000	0.0000	2.0000
SH600643	19970115	0.0000	2.7200	6.5000	0.0000
SH600643	19960617	1.0000	0.0000	0.0000	3.0000
SH600643	19950525	0.0000	0.0000	0.0000	4.0000
SH600643	19940503	2.0000	0.0000	0.0000	1.0000
SH600644	20130801	0.0000	0.0000	0.0000	0.5000
SH600644	20120607	0.0000	0.0000	0.0000	0.6000
SH600644	20110623	0.0000	0.0000	0.0000	0.6000
SH600644	20100705	0.0000	0.0000	0.0000	0.5000
SH600644	20090518	0.0000	0.0000	0.0000	0.8000
SH600644	20080421	0.0000	0.0000	0.0000	0.6000
SH600644	20070626	0.0000	0.0000	0.0000	0.6000
SH600644	20070105	6.8912	0.0000	0.0000	0.0000
SH600644	20060615	0.0000	0.0000	0.0000	1.0000
SH600644	20050809	0.0000	0.0000	0.0000	1.0000
SH600644	20020829	0.0000	0.0000	0.0000	0.5000
SH600644	20001026	6.0000	0.0000	0.0000	0.5000
SH600644	19990108	0.0000	3.0000	6.5000	0.0000
SH600644	19971007	4.1722	0.0000	0.0000	0.0000
SH600644	19970901	0.0000	2.7270	3.8000	0.0000
SH600644	19961007	1.0000	0.0000	0.0000	0.0000
SH600644	19950807	0.0000	0.0000	0.0000	1.2000
SH600644	19940425	2.0000	0.0000	0.0000	0.0000
SH600644	19930816	0.0000	10.0000	3.8000	0.0000
SH600645	20070125	6.9830	0.0000	0.0000	0.0000
SH600645	20010810	6.0000	0.0000	0.0000	0.1000
SH600645	19980706	0.0000	0.0000	0.0000	1.0000
SH600645	19971218	0.0000	2.3076	3.6000	0.0000
SH600645	19970512	3.0000	0.0000	0.0000	0.0000
SH600645	19960624	2.0000	0.0000	0.0000	0.0000
SH600645	19950425	0.0000	2.0000	4.0000	3.0000
SH600645	19940425	5.0000	0.0000	0.0000	0.0000
SH600645	19930823	2.0000	8.0000	3.8000	0.0000
SH600647	20180730	0.0000	0.0000	0.0000	0.5000
SH600647	20170814	0.0000	0.0000	0.0000	1.0500
SH600647	20140813	0.0000	0.0000	0.0000	0.7300
SH600647	20130801	3.0000	0.0000	0.0000	0.6500
SH600647	20110520	0.0000	0.0000	0.0000	0.3000
SH600647	20100706	10.0000	0.0000	0.0000	0.0000
SH600647	20060427	3.9000	0.0000	0.0000	0.0000
SH600647	19960829	0.0000	0.0000	0.0000	0.7000
SH600647	19950809	0.0000	0.0000	0.0000	0.7000
SH600647	19940627	5.0000	5.0000	1.5000	0.0000
SH600647	19930628	4.0000	0.0000	0.0000	0.0000
SH600648	20180713	0.0000	0.0000	0.0000	2.0000
SH600648	20170707	0.0000	0.0000	0.0000	2.0000
SH600648	20160728	0.0000	0.0000	0.0000	1.5000
SH600648	20150630	0.0000	0.0000	0.0000	1.9000
SH600648	20140716	0.0000	0.0000	0.0000	1.5000
SH600648	20130709	0.0000	0.0000	0.0000	1.4000
SH600648	20120809	0.0000	0.0000	0.0000	1.0000
SH600648	20110525	0.0000	0.0000	0.0000	1.4000
SH600648	20060216	3.8000	0.0000	0.0000	0.0000
SH600648	20010703	1.0000	0.0000	0.0000	0.0000
SH600648	19990614	1.0000	0.0000	0.0000	0.0000
SH600648	19970728	0.0000	0.0000	0.0000	1.0000
SH600648	19960726	0.0000	0.0000	0.0000	1.0000
SH600648	19950621	0.0000	0.0000	0.0000	2.8000
SH600648	19940829	0.0000	3.0000	4.3000	0.0000
SH600648	19940509	5.0000	0.0000	0.0000	0.0000
SH600649	20180822	0.0000	0.0000	0.0000	2.5000
SH600649	20150619	0.0000	0.0000	0.0000	2.0000
SH600649	20140724	0.0000	0.0000	0.0000	1.5000
SH600649	20130618	0.0000	0.0000	0.0000	1.5000
SH600649	20120723	3.0000	0.0000	0.0000	0.5000
SH600649	20110815	0.0000	0.0000	0.0000	1.0000
SH600649	20100823	0.0000	0.0000	0.0000	1.0000
SH600649	20090810	0.0000	0.0000	0.0000	1.0000
SH600649	20080820	0.0000	0.0000	0.0000	1.0000
SH600649	20070801	0.0000	0.0000	0.0000	2.0000
SH600649	20060801	0.0000	0.0000	0.0000	1.0000
SH600649	20060414	2.2000	0.0000	0.0000	0.0000
SH600649	20050808	0.0000	0.0000	0.0000	1.0000
SH600649	20040804	0.0000	0.0000	0.0000	0.5000
SH600649	20030819	0.0000	0.0000	0.0000	0.8000
SH600649	20020823	0.0000	0.0000	0.0000	0.5000
SH600649	20010824	0.0000	0.0000	0.0000	1.6000
SH600649	20000828	1.0000	0.0000	0.0000	1.0000
SH600649	19990827	0.0000	0.0000	0.0000	1.5000
SH600649	19980630	0.0000	0.0000	0.0000	2.0000
SH600649	19980123	1.5000	0.0000	0.0000	0.0000
SH600649	19971205	0.0000	8.0000	3.7000	0.0000
SH600649	19960806	0.0000	0.0000	0.0000	1.6500
SH600649	19951214	0.0000	3.0000	2.2000	0.0000
SH600649	19950809	0.0000	0.0000	0.0000	2.0000
SH600649	19940509	0.0000	0.0000	0.0000	1.8500
SH600649	19931129	0.0000	30.0000	2.6000	0.0000
SH600650	20180706	0.0000	0.0000	0.0000	2.5000
SH600650	20170707	0.0000	0.0000	0.0000	2.5000
SH600650	20160727	0.0000	0.0000	0.0000	2.5000
SH600650	20150805	0.0000	0.0000	0.0000	2.5000
SH600650	20140718	0.0000	0.0000	0.0000	2.6000
SH600650	20130624	0.0000	0.0000	0.0000	2.3000
SH600650	20120706	0.0000	0.0000	0.0000	3.0000
SH600650	20110711	0.0000	0.0000	0.0000	3.0000
SH600650	20100719	0.0000	0.0000	0.0000	3.0000
SH600650	20090615	0.0000	0.0000	0.0000	3.0000
SH600650	20080616	0.0000	0.0000	0.0000	4.0000
SH600650	20070614	0.0000	0.0000	0.0000	3.5000
SH600650	20060530	0.0000	0.0000	0.0000	3.0000
SH600650	20060213	3.5000	0.0000	0.0000	0.0000
SH600650	20050627	0.0000	0.0000	0.0000	2.0000
SH600650	20020725	1.0000	0.0000	0.0000	0.0000
SH600650	19990713	2.0000	0.0000	0.0000	0.0000
SH600650	19970714	2.0000	0.0000	0.0000	0.0000
SH600650	19960610	1.0000	0.0000	0.0000	0.0000
SH600650	19950403	0.0000	0.0000	0.0000	1.7900
SH600650	19940509	2.0000	0.0000	0.0000	0.0000
SH600651	20180828	0.0000	0.0000	0.0000	0.1700
SH600651	20170801	0.0000	0.0000	0.0000	1.0700
SH600651	20160725	0.0000	0.0000	0.0000	1.1500
SH600651	20150818	0.0000	0.0000	0.0000	0.2000
SH600651	20140709	0.0000	0.0000	0.0000	0.2400
SH600651	20130709	0.0000	0.0000	0.0000	0.4500
SH600651	20120702	2.0000	0.0000	0.0000	0.2300
SH600651	20110505	0.0000	0.0000	0.0000	0.4000
SH600651	20090612	1.0000	0.0000	0.0000	0.0000
SH600651	20070626	1.0000	0.0000	0.0000	0.0000
SH600651	20050718	2.0000	0.0000	0.0000	1.0000
SH600651	20020826	0.0000	0.0000	0.0000	1.2000
SH600651	20010905	7.0000	0.0000	0.0000	0.0000
SH600651	20010611	3.0000	0.0000	0.0000	0.0000
SH600651	20010212	0.0000	3.0000	8.2000	0.0000
SH600651	19990604	4.0000	0.0000	0.0000	0.0000
SH600651	19981007	3.0000	0.0000	0.0000	0.0000
SH600651	19970801	3.0000	0.0000	0.0000	0.0000
SH600651	19950515	2.0000	0.0000	0.0000	0.0000
SH600651	19940411	30.0000	3.0000	5.0000	0.0000
SH600651	19930322	4.0000	6.0000	5.0000	0.0000
SH600651	19921210	90.0000	0.0000	0.0000	0.0000
SH600651	19910826	40.0000	0.0000	0.0000	0.0000
SH600652	20170816	0.0000	0.0000	0.0000	0.4300
SH600652	20160715	0.0000	0.0000	0.0000	0.2700
SH600652	20140519	0.0000	0.0000	0.0000	0.0300
SH600652	20130708	0.0000	0.0000	0.0000	1.0700
SH600652	20090605	1.0000	0.0000	0.0000	0.0000
SH600652	20080605	3.0000	0.0000	0.0000	0.0000
SH600652	20040809	0.0000	0.0000	0.0000	0.5000
SH600652	20030227	3.0000	0.0000	0.0000	0.0000
SH600652	20010821	0.0000	0.0000	0.0000	0.7000
SH600652	20001110	3.0000	0.0000	0.0000	0.0000
SH600652	20000224	0.0000	1.8750	10.0000	0.0000
SH600652	19991013	6.0000	0.0000	0.0000	0.0000
SH600652	19980608	2.0000	0.0000	0.0000	0.0000
SH600652	19960917	5.0000	0.0000	0.0000	0.0000
SH600652	19950515	2.0000	0.0000	0.0000	0.0000
SH600652	19940411	30.0000	3.0000	7.0000	0.0000
SH600652	19930315	10.0000	10.0000	5.5000	0.0000
SH600652	19921201	90.0000	0.0000	0.0000	0.0000
SH600653	20090722	2.0000	0.0000	0.0000	0.0000
SH600653	20020701	8.0000	0.0000	0.0000	0.0000
SH600653	20010517	2.3000	0.0000	0.0000	0.2000
SH600653	20010214	0.0000	2.0000	9.5000	0.0000
SH600653	20000308	5.0000	0.0000	0.0000	0.0000
SH600653	19990505	7.0000	0.0000	0.0000	0.0000
SH600653	19970703	2.0000	0.0000	0.0000	0.0000
SH600653	19960715	2.0000	3.0000	3.0000	0.0000
SH600653	19950327	7.0000	0.0000	0.0000	0.0000
SH600653	19940418	0.0000	3.0000	5.8000	0.0000
SH600653	19940131	10.0000	0.0000	0.0000	0.0000
SH600653	19930315	7.0000	10.0000	8.7500	0.0000
SH600653	19921201	90.0000	0.0000	0.0000	0.0000
SH600653	19910226	90.0000	0.0000	0.0000	0.0000
SH600654	20160506	0.0000	0.0000	0.0000	1.0000
SH600654	20150506	0.0000	0.0000	0.0000	1.0000
SH600654	20140701	0.0000	0.0000	0.0000	0.4800
SH600654	20130626	0.0000	0.0000	0.0000	0.4200
SH600654	20051213	1.6000	0.0000	0.0000	0.0000
SH600654	20050816	2.0000	0.0000	0.0000	0.0000
SH600654	20040723	3.0000	0.0000	0.0000	0.0000
SH600654	20020808	1.0000	0.0000	0.0000	0.0000
SH600654	20010112	0.0000	2.0000	7.8000	0.0000
SH600654	19981007	6.0000	0.0000	0.0000	0.0000
SH600654	19970826	2.0000	0.0000	0.0000	0.7000
SH600654	19970521	0.0000	2.7300	3.0000	0.0000
SH600654	19960716	1.0000	0.0000	0.0000	0.0000
SH600654	19950525	1.0000	0.0000	0.0000	1.0000
SH600654	19940620	6.0000	3.0000	3.2000	0.0000
SH600654	19930517	1.0000	4.0000	3.3000	0.2000
SH600654	19921210	90.0000	0.0000	0.0000	0.0000
SH600654	19920604	90.0000	10.0000	60.0000	0.0000
SH600655	20180427	0.0000	0.0000	0.0000	1.5000
SH600655	20170516	0.0000	0.0000	0.0000	1.0000
SH600655	20160601	0.0000	0.0000	0.0000	1.7000
SH600655	20150619	0.0000	0.0000	0.0000	2.1000
SH600655	20140613	0.0000	0.0000	0.0000	2.1000
SH600655	20130625	0.0000	0.0000	0.0000	2.0300
SH600655	20120611	0.0000	0.0000	0.0000	0.7000
SH600655	20110704	0.0000	0.0000	0.0000	0.5000
SH600655	20100727	8.0000	0.0000	0.0000	0.8000
SH600655	20090612	1.0000	0.0000	0.0000	0.7000
SH600655	20080808	2.0000	0.0000	0.0000	1.0000
SH600655	20070618	3.0000	0.0000	0.0000	0.6000
SH600655	20060605	1.0000	0.0000	0.0000	0.0000
SH600655	20060316	0.0000	0.0000	0.0000	1.2000
SH600655	20050609	0.0000	0.0000	0.0000	1.2000
SH600655	20040701	0.0000	0.0000	0.0000	0.8000
SH600655	20030604	0.0000	0.0000	0.0000	0.8000
SH600655	20020604	0.0000	0.0000	0.0000	0.8000
SH600655	20010718	0.0000	0.0000	0.0000	1.0000
SH600655	20000712	0.0000	0.0000	0.0000	1.0000
SH600655	20000105	0.0000	3.0000	5.8000	0.0000
SH600655	19990622	0.0000	0.0000	0.0000	1.5000
SH600655	19980706	4.0000	0.0000	0.0000	1.0000
SH600655	19970903	0.0000	2.7272	5.5000	0.0000
SH600655	19970609	1.0000	0.0000	0.0000	1.0000
SH600655	19960711	1.0000	0.0000	0.0000	1.5000
SH600655	19950515	0.0000	0.0000	0.0000	2.5000
SH600655	19940516	3.0000	0.0000	0.0000	1.0000
SH600655	19930802	1.0000	7.0000	5.3000	0.0000
SH600655	19921210	90.0000	0.0000	0.0000	0.0000
SH600656	20080701	3.0000	0.0000	0.0000	0.0000
SH600656	20080630	3.0000	0.0000	0.0000	0.0000
SH600656	20040419	1.5000	0.0000	0.0000	0.4000
SH600656	20030428	4.0000	0.0000	0.0000	0.4000
SH600656	20020624	0.0000	0.0000	0.0000	0.4000
SH600656	19960617	2.0000	0.0000	0.0000	0.0000
SH600656	19951225	0.0000	0.0000	0.0000	1.0000
SH600656	19941010	2.0000	3.0000	2.0200	0.0000
SH600656	19930621	5.0000	30.0000	3.3000	0.0000
SH600656	19921210	90.0000	0.0000	0.0000	0.0000
SH600657	20180504	0.0000	0.0000	0.0000	1.2000
SH600657	20170616	0.0000	0.0000	0.0000	1.2000
SH600657	20160607	0.0000	0.0000	0.0000	1.0000
SH600657	20150618	0.0000	0.0000	0.0000	1.0000
SH600657	20140429	0.0000	0.0000	0.0000	0.8000
SH600657	20130619	0.0000	0.0000	0.0000	0.7000
SH600657	20120619	0.0000	0.0000	0.0000	0.6000
SH600657	20060804	11.0000	0.0000	0.0000	0.0000
SH600657	20030704	7.0000	0.0000	0.0000	0.0000
SH600657	20020724	0.0000	0.0000	0.0000	0.6000
SH600657	20011022	3.0000	0.0000	0.0000	0.0000
SH600657	20010629	0.0000	0.0000	0.0000	1.0000
SH600657	20000822	0.0000	3.0000	22.0000	0.0000
SH600657	19990422	3.0000	0.0000	0.0000	0.0000
SH600657	19980507	2.0000	0.0000	0.0000	0.0000
SH600657	19970528	0.0000	0.0000	0.0000	1.2000
SH600657	19960523	0.0000	0.0000	0.0000	1.2000
SH600657	19950427	0.0000	0.0000	0.0000	1.2000
SH600657	19940131	2.0000	8.0000	2.7000	0.0000
SH600658	20180525	4.0000	0.0000	0.0000	1.9100
SH600658	20170512	0.0000	0.0000	0.0000	1.8700
SH600658	20160526	0.0000	0.0000	0.0000	2.6900
SH600658	20150515	0.0000	0.0000	0.0000	2.6000
SH600658	20140507	0.0000	0.0000	0.0000	2.5800
SH600658	20130517	0.0000	0.0000	0.0000	2.2100
SH600658	20120510	0.0000	0.0000	0.0000	1.7000
SH600658	20110603	0.0000	0.0000	0.0000	1.2500
SH600658	20060626	3.2000	0.0000	0.0000	0.0000
SH600658	19970919	5.0000	0.0000	0.0000	0.0000
SH600658	19960806	0.0000	0.0000	0.0000	2.2000
SH600658	19951016	0.0000	3.0000	3.0000	0.0000
SH600658	19931220	2.0000	8.0000	3.6000	0.0000
SH600660	20181024	0.0000	0.0000	0.0000	4.0000
SH600660	20180529	0.0000	0.0000	0.0000	7.5000
SH600660	20170515	0.0000	0.0000	0.0000	7.5000
SH600660	20160608	0.0000	0.0000	0.0000	7.5000
SH600660	20150415	0.0000	0.0000	0.0000	7.5000
SH600660	20140514	0.0000	0.0000	0.0000	5.0000
SH600660	20130604	0.0000	0.0000	0.0000	5.0000
SH600660	20120628	0.0000	0.0000	0.0000	4.0000
SH600660	20110331	0.0000	0.0000	0.0000	5.7000
SH600660	20100421	0.0000	0.0000	0.0000	1.7000
SH600660	20090421	0.8360	0.0000	0.0000	0.0000
SH600660	20080513	10.0000	0.0000	0.0000	5.0000
SH600660	20070613	0.0000	0.0000	0.0000	3.1000
SH600660	20060315	1.0000	0.0000	0.0000	0.0000
SH600660	20040609	10.0000	0.0000	0.0000	3.0000
SH600660	20030317	0.0000	0.0000	0.0000	1.5000
SH600660	20020327	1.1000	0.0000	0.0000	1.3500
SH600660	20010327	6.0000	0.0000	0.0000	2.7000
SH600660	19980727	0.0000	0.0000	0.0000	0.3700
SH600660	19961209	3.0000	0.0000	0.0000	0.0000
SH600660	19960617	0.0000	0.0000	0.0000	2.7000
SH600660	19950911	0.0000	2.3000	5.4000	0.0000
SH600660	19950522	3.0000	0.0000	0.0000	0.0000
SH600660	19940425	5.0000	0.0000	0.0000	0.0000
SH600660	19931025	0.0000	5.0000	6.0000	0.0000
SH600660	19930628	5.0000	0.0000	0.0000	0.0000
SH600661	20171123	0.0000	0.0000	0.0000	2.0000
SH600661	20161018	0.0000	0.0000	0.0000	0.8000
SH600661	20110722	0.0000	0.0000	0.0000	0.3000
SH600661	20080709	0.0000	0.0000	0.0000	0.4000
SH600661	20070727	0.0000	0.0000	0.0000	0.3000
SH600661	20060721	0.0000	0.0000	0.0000	0.3000
SH600661	20060214	3.5000	0.0000	0.0000	0.0000
SH600661	20050706	0.0000	0.0000	0.0000	0.5000
SH600661	20040812	2.0000	0.0000	0.0000	0.0000
SH600661	20030612	0.0000	0.0000	0.0000	1.0000
SH600661	20020613	0.0000	0.0000	0.0000	1.5000
SH600661	20010622	0.0000	0.0000	0.0000	1.5000
SH600661	19991018	5.0000	0.0000	0.0000	0.0000
SH600661	19990531	1.0000	0.0000	0.0000	0.0000
SH600661	19960802	0.0000	0.0000	0.0000	0.6000
SH600661	19950424	1.0000	0.0000	0.0000	0.0000
SH600661	19940509	1.0000	0.0000	0.0000	1.0000
SH600661	19931129	0.0000	7.0000	4.2000	0.0000
SH600662	20180712	0.0000	0.0000	0.0000	0.6000
SH600662	20170810	0.0000	0.0000	0.0000	1.0000
SH600662	20160718	0.0000	0.0000	0.0000	1.0000
SH600662	20150708	0.0000	0.0000	0.0000	1.0000
SH600662	20140813	0.0000	0.0000	0.0000	1.0000
SH600662	20130617	0.0000	0.0000	0.0000	1.0000
SH600662	20120625	0.0000	0.0000	0.0000	1.0000
SH600662	20110510	0.0000	0.0000	0.0000	0.8000
SH600662	20100618	0.0000	0.0000	0.0000	0.8000
SH600662	20090727	0.0000	0.0000	0.0000	0.8000
SH600662	20080716	3.0000	0.0000	0.0000	0.0000
SH600662	20070716	0.0000	0.0000	0.0000	1.1000
SH600662	20060905	2.5000	0.0000	0.0000	1.5000
SH600662	20050705	5.0000	0.0000	0.0000	0.0000
SH600662	20040601	3.5000	0.0000	0.0000	0.0000
SH600662	20030815	0.0000	0.0000	0.0000	3.0000
SH600662	20010719	1.0000	0.0000	0.0000	1.0000
SH600662	19980617	0.0000	0.0000	0.0000	1.7390
SH600662	19980227	0.0000	1.5000	5.0000	0.0000
SH600662	19970429	10.0000	0.0000	0.0000	0.0000
SH600662	19960923	0.0000	2.6000	4.5000	0.0000
SH600662	19960510	1.5000	0.0000	0.0000	1.5000
SH600662	19950508	2.0000	0.0000	0.0000	0.0000
SH600662	19941010	0.0000	3.0000	4.9000	0.0000
SH600662	19940509	5.0000	0.0000	0.0000	2.0000
SH600662	19930920	1.0000	9.0000	5.0000	0.0000
SH600663	20180718	0.0000	0.0000	0.0000	4.6600
SH600663	20170614	0.0000	0.0000	0.0000	3.9400
SH600663	20160615	8.0000	0.0000	0.0000	5.0800
SH600663	20150605	0.0000	0.0000	0.0000	4.2880
SH600663	20140612	0.0000	0.0000	0.0000	2.2600
SH600663	20130524	0.0000	0.0000	0.0000	1.6300
SH600663	20120522	0.0000	0.0000	0.0000	1.5000
SH600663	20110621	0.0000	0.0000	0.0000	1.5000
SH600663	20100624	0.0000	0.0000	0.0000	1.4500
SH600663	20090702	0.0000	0.0000	0.0000	1.1400
SH600663	20080703	0.0000	0.0000	0.0000	0.8100
SH600663	20070726	0.0000	0.0000	0.0000	0.6500
SH600663	20060717	0.0000	0.0000	0.0000	0.6000
SH600663	20060106	3.5000	0.0000	0.0000	0.0000
SH600663	20050711	0.0000	0.0000	0.0000	0.5000
SH600663	20040720	0.0000	0.0000	0.0000	0.6000
SH600663	20030709	0.0000	0.0000	0.0000	0.5000
SH600663	20010821	0.0000	0.0000	0.0000	1.0000
SH600663	19990707	4.0000	0.0000	0.0000	0.0000
SH600663	19961231	4.0000	0.0000	0.0000	0.0000
SH600663	19961108	0.0000	3.0000	5.5000	0.0000
SH600663	19960715	0.0000	0.0000	0.0000	3.6000
SH600663	19950510	0.0000	0.0000	0.0000	3.9000
SH600663	19941107	0.0000	0.0000	0.0000	3.5000
SH600663	19931220	0.0000	4.0000	3.5000	0.0000
SH600664	20180504	0.0000	0.0000	0.0000	5.0000
SH600664	20170413	0.0000	0.0000	0.0000	5.0000
SH600664	20160406	3.0000	0.0000	0.0000	0.0000
SH600664	20151113	0.0000	0.0000	0.0000	10.0000
SH600664	20140826	0.0000	0.0000	0.0000	0.6600
SH600664	20110801	3.0000	0.0000	0.0000	5.8000
SH600664	20100609	0.0000	0.0000	0.0000	4.9000
SH600664	20090727	0.0000	0.0000	0.0000	5.9000
SH600664	20080731	0.0000	0.0000	0.0000	1.0000
SH600664	20040813	3.0000	0.0000	0.0000	1.0000
SH600664	20030717	5.0000	0.0000	0.0000	1.2000
SH600664	20020712	2.0000	0.0000	0.0000	1.0000
SH600664	20010731	0.0000	3.0000	12.5000	0.0000
SH600664	20010615	0.0000	0.0000	0.0000	1.5000
SH600664	20000725	0.0000	0.0000	0.0000	1.2000
SH600664	19990308	0.0000	3.0000	4.8000	0.0000
SH600664	19980622	0.0000	0.0000	0.0000	1.2000
SH600664	19970729	0.0000	2.3000	4.8000	0.0000
SH600664	19970424	3.0000	0.0000	0.0000	0.0000
SH600664	19960829	0.0000	0.0000	0.0000	1.5000
SH600664	19951128	0.0000	0.0000	0.0000	1.5000
SH600664	19941212	0.0000	0.0000	0.0000	2.3000
SH600665	20180622	0.0000	0.0000	0.0000	0.8900
SH600665	20170622	0.0000	0.0000	0.0000	0.8000
SH600665	20160623	0.0000	0.0000	0.0000	0.8000
SH600665	20150626	0.0000	0.0000	0.0000	1.0500
SH600665	20140618	0.0000	0.0000	0.0000	1.0000
SH600665	20130606	0.0000	0.0000	0.0000	0.8500
SH600665	20120517	2.0000	0.0000	0.0000	0.0000
SH600665	20100524	0.0000	0.0000	0.0000	0.6000
SH600665	20090923	0.0000	0.0000	0.0000	0.5000
SH600665	20090602	0.0000	0.0000	0.0000	0.4000
SH600665	20080606	0.0000	0.0000	0.0000	0.5000
SH600665	20070606	0.0000	0.0000	0.0000	0.5000
SH600665	20060616	0.0000	0.0000	0.0000	0.6000
SH600665	20060511	3.3000	0.0000	0.0000	0.0000
SH600665	20050616	0.0000	0.0000	0.0000	0.5000
SH600665	20040525	0.0000	0.0000	0.0000	0.4000
SH600665	20020530	0.0000	0.0000	0.0000	0.2500
SH600665	19971212	0.0000	2.5000	2.5000	0.0000
SH600665	19970624	2.0000	0.0000	0.0000	0.0000
SH600665	19960513	0.0000	0.0000	0.0000	0.5500
SH600665	19950531	0.0000	0.0000	0.0000	1.0000
SH600665	19940523	1.0000	3.0000	1.9000	0.0000
SH600666	20170526	6.0000	0.0000	0.0000	0.0000
SH600666	20150421	0.0000	0.0000	0.0000	0.1100
SH600666	20140613	0.0000	0.0000	0.0000	0.1400
SH600666	20130606	0.0000	0.0000	0.0000	0.1100
SH600666	20110516	5.0000	0.0000	0.0000	1.0000
SH600666	20080520	3.0000	0.0000	0.0000	0.0000
SH600666	20060412	3.0000	0.0000	0.0000	0.0000
SH600666	20030617	0.0000	0.0000	0.0000	1.0000
SH600666	20010518	0.0000	0.0000	0.0000	0.5000
SH600666	20000608	0.0000	0.0000	0.0000	1.0000
SH600666	19980331	5.0000	0.0000	0.0000	0.0000
SH600666	19970117	0.0000	2.7270	3.0000	0.0000
SH600666	19960704	1.0000	0.0000	0.0000	0.0000
SH600666	19950417	0.0000	0.0000	0.0000	2.0000
SH600666	19930927	0.0000	6.0000	3.3000	0.0000
SH600667	20180613	0.0000	0.0000	0.0000	1.0000
SH600667	20170628	0.0000	0.0000	0.0000	0.4000
SH600667	20160629	0.0000	0.0000	0.0000	0.1000
SH600667	20150707	0.0000	0.0000	0.0000	0.1000
SH600667	20140527	0.0000	0.0000	0.0000	0.1000
SH600667	20121102	0.0000	3.0000	2.2500	0.0000
SH600667	20121011	10.0000	0.0000	0.0000	0.2890
SH600667	20110816	0.0000	0.0000	0.0000	0.5500
SH600667	20090605	0.0000	0.0000	0.0000	0.1390
