证券代码	更新日期	总股本(万股)	国家股	发起法人股	法人股	B股	Ｈ股	流通A股	职工股	A2转配股	总资产(千元)	流动资产	固定资产	无形资产	长期投资	流动负债	长期负债	资本公积金	每股公积金	股东权益	主营收入	主营利润	其他利润	营业利润	投资收益	补贴收入	营业外收支	损益调整	利润总额	税后利润	净利润	未分配利润	每股未分配	每股收益	每股净资	调整每股净资	股东权益比率	净资收益率	经营现金流入	经营现金流出	经营现金流量	投资现金流入	投资现金流出	投资现金流量	筹资现金流入	筹资现金流出	筹资现金流量	现金及等价物	应收帐款周转率	存货周转率	股东总数	发行价	发行量	主营业务增长率	税后利润增长率	净资产增长率	总资产增长率
SZ002729	20180930	6668.000	0.000	0.000	0.000	0.000	0.000	6668.000	0.000	0.000	488220.500	248136.500	171659.094	8678.431	0.000	57592.609	717.058	178340.563	2.675	429910.813	132887.359	50235.371	0.000	20913.508	296.097	0.000	53.118	0.000	20966.629	20966.629	16928.619	161731.547	2.425	0.250	6.447	6.410	88.057	3.990	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002730	20180930	32267.400	0.000	0.000	0.000	0.000	0.000	29049.900	0.000	0.000	1630166.250	990623.375	238646.578	75805.359	0.000	630142.313	8024.617	178545.969	0.553	933835.563	642666.750	212665.641	0.000	60821.164	558.238	0.000	738.726	0.000	61559.887	61559.887	49047.945	388222.219	1.203	0.150	2.894	2.833	57.285	5.330	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002731	20180930	15068.000	0.000	0.000	0.000	0.000	0.000	12859.983	0.000	0.000	2919395.500	2444408.750	353627.688	3022.476	0.000	1716710.625	21956.076	401955.938	2.668	1201501.375	1907911.875	165560.547	0.000	42648.211	9984.169	0.000	-1492.802	0.000	41155.410	41155.410	30892.930	613617.000	4.072	0.210	7.974	7.609	41.156	2.560	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002732	20180930	15735.000	0.000	0.000	0.000	0.000	0.000	15562.133	0.000	0.000	1376059.250	359011.406	768879.750	29022.324	0.000	344878.688	92297.727	319405.906	2.030	919668.813	964997.875	309097.344	0.000	80719.391	1165.849	0.000	-1288.788	0.000	79430.609	79430.609	64703.574	385518.719	2.450	0.410	5.845	5.832	66.834	6.810	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002733	20180930	35011.320	0.000	0.000	0.000	0.000	0.000	32723.830	0.000	0.000	4372180.000	3317582.250	297760.969	130935.320	0.000	1883533.500	51702.758	1364703.625	3.898	2362858.000	2252734.000	259716.578	0.000	59369.184	14474.853	0.000	14868.315	0.000	74237.500	74237.500	71852.961	603241.750	1.723	0.210	6.749	6.730	54.043	3.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002734	20180930	28352.822	0.000	3445.793	3445.793	0.000	0.000	20386.320	0.000	0.000	2545667.750	1296688.875	716120.500	158603.234	0.000	647389.875	78203.039	974770.250	3.438	1761611.000	1078351.000	289730.250	0.000	170071.234	70069.266	0.000	-2079.256	0.000	167991.969	167991.969	150216.500	450918.938	1.590	0.530	6.213	6.213	69.200	8.730	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002735	20180930	8422.390	0.000	0.000	0.000	0.000	0.000	4251.500	0.000	0.000	1041413.688	730012.750	143941.953	28265.010	0.000	426926.375	16002.642	265027.375	3.147	570692.688	571906.188	130330.969	0.000	48611.734	1960.633	0.000	493.802	0.000	49105.539	49105.539	31409.764	288822.813	3.429	0.370	6.776	6.659	54.800	5.850	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002736	20180930	820000.000	0.000	0.000	0.000	0.000	0.000	820000.000	0.000	0.000	205873024.000	0.000	1424667.500	612422.500	0.000	0.000	0.000	6768964.000	0.826	52036920.000	6338030.500	2354770.250	0.000	2425774.000	765107.563	0.000	-3136.552	0.000	2422637.500	2422637.500	1931398.875	16929122.000	2.065	0.210	5.727	5.727	25.276	3.650	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002737	20180930	58400.000	0.000	0.000	0.000	0.000	0.000	51677.875	0.000	0.000	4421987.000	2481465.250	1163098.625	338512.813	0.000	838536.813	388079.031	896144.063	1.535	3055458.750	3134767.250	1748152.375	0.000	441710.813	6873.417	0.000	8302.303	0.000	450013.125	450013.125	345451.531	1364717.375	2.337	0.761	5.232	5.225	69.097	10.890	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002738	20180930	25110.709	0.000	6269.609	6269.609	0.000	0.000	12597.133	0.000	0.000	3201635.250	1554337.750	251653.219	106420.945	0.000	1010200.625	105237.539	1590492.625	6.334	2073818.250	467710.625	139437.781	0.000	75721.969	0.000	0.000	-511.419	0.000	75210.555	75210.555	62722.570	456962.438	1.820	0.315	8.259	8.243	64.774	7.550	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002739	20180930	176144.250	0.000	4416.532	4416.532	0.000	0.000	171028.391	0.000	0.000	22400184.000	4227109.000	2622688.750	849355.625	0.000	7555508.000	2171737.750	4003736.500	2.273	12635785.000	10904518.000	3042489.750	0.000	1473293.875	10905.422	0.000	17756.240	0.000	1491050.125	1491050.125	1268120.000	6172440.000	3.504	0.720	7.174	5.027	56.409	10.360	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002740	20180930	33058.691	0.000	0.000	0.000	0.000	0.000	16391.189	0.000	0.000	2609760.500	2317439.250	46743.063	27616.730	0.000	866428.438	134794.813	591097.000	1.788	1478340.625	1504494.875	221205.719	0.000	74355.531	1751.476	0.000	2104.278	0.000	76459.805	76459.805	39498.066	501229.531	1.516	0.120	4.472	4.432	56.647	2.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002741	20180930	37422.879	0.000	0.000	0.000	0.000	0.000	18979.828	0.000	0.000	2299414.000	1315009.750	375485.969	14430.448	0.000	917172.625	174481.547	313073.781	0.837	1202690.250	1194738.000	292203.500	0.000	151125.797	0.000	0.000	366.046	0.000	151491.844	151491.844	130784.469	476730.469	1.274	0.350	3.214	3.196	52.304	11.330	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002742	20180930	43200.000	0.000	0.000	0.000	0.000	0.000	26857.590	0.000	0.000	4552544.500	2315903.250	945163.188	236567.344	0.000	1536666.125	1290763.875	250752.250	0.580	1484587.750	1763871.750	408105.781	0.000	123756.516	0.000	0.000	268.532	0.000	124025.039	124025.039	84163.469	744964.375	1.724	0.190	3.437	3.374	32.610	5.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002743	20180930	33721.090	0.000	0.000	0.000	0.000	0.000	33196.090	0.000	0.000	6474847.500	4502198.000	750693.813	193383.578	0.000	3652624.000	745381.563	1206177.000	3.577	2037409.875	2310288.750	291785.250	0.000	76168.266	440.412	0.000	-196.991	0.000	75971.273	75971.273	62954.512	485007.500	1.438	0.190	6.042	6.040	31.466	3.130	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002745	20180930	127716.852	0.000	21249.234	21249.234	0.000	0.000	51987.078	0.000	0.000	33348118.000	19922984.000	6960262.500	943401.625	0.000	18529264.000	5147739.000	5493562.000	4.301	9617726.000	12350132.000	3005466.250	0.000	775141.813	51596.469	0.000	-13697.774	0.000	761444.063	761444.063	601109.313	2429619.250	1.827	0.510	7.456	7.269	28.840	7.770	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002746	20180930	30912.834	0.000	0.000	0.000	0.000	0.000	24232.090	0.000	0.000	2844825.500	1831297.000	856429.375	73120.406	0.000	542555.000	3982.546	1059964.375	3.429	2265803.000	1759285.000	224411.344	0.000	221452.031	30152.873	0.000	6337.901	0.000	227789.922	227789.922	219712.891	848271.375	2.744	0.710	7.330	7.310	79.646	10.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002747	20180930	83759.297	0.000	0.000	0.000	0.000	0.000	72576.180	0.000	0.000	3545606.000	1995296.500	267272.250	322983.531	0.000	1419083.125	455945.594	513962.000	0.614	1560342.500	1064588.625	378605.063	0.000	69092.063	7510.444	0.000	12351.588	0.000	81443.656	81443.656	70710.547	236965.781	0.283	0.084	1.863	1.858	44.008	4.540	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002748	20180930	24000.000	0.000	0.000	0.000	0.000	0.000	24000.000	0.000	0.000	1441506.000	604412.625	641002.000	59376.242	0.000	268423.250	31148.596	332560.313	1.386	1141934.000	972405.938	143322.781	0.000	38898.902	0.000	0.000	320.832	0.000	39219.738	39219.738	33548.816	494865.813	2.062	0.140	4.758	4.758	79.218	2.890	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002749	20180930	21931.854	0.000	0.000	0.000	0.000	0.000	13979.140	0.000	0.000	1025398.875	750049.500	17641.779	31206.277	0.000	125961.133	16834.383	305377.094	0.981	882603.375	673044.625	334850.813	0.000	208059.828	1533.625	0.000	-388.843	0.000	207670.969	207670.969	176391.953	409166.531	1.866	0.804	4.024	4.024	86.074	20.490	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002750	20180930	40050.000	0.000	0.000	0.000	0.000	0.000	39728.832	0.000	0.000	767959.000	462103.719	208145.078	17993.197	0.000	95322.883	24587.125	112.771	0.000	648049.000	251725.500	222782.484	0.000	16117.248	8745.656	0.000	-1.131	0.000	16116.117	16116.117	14523.774	201451.422	0.503	0.036	1.618	1.613	84.386	2.240	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002751	20180930	15460.062	0.000	398.674	398.674	0.000	0.000	8744.875	0.000	0.000	2875016.250	918871.813	237553.828	833399.750	0.000	1113500.000	801801.813	567317.438	3.670	1000531.188	593118.688	198522.719	0.000	48771.109	679.452	0.000	2523.995	0.000	51295.102	51295.102	57064.484	259224.234	1.677	0.379	6.472	6.432	34.801	7.060	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002752	20180930	83318.055	0.000	418.605	65958.461	0.000	0.000	17023.951	0.000	0.000	3386138.000	1333453.625	1288001.125	147531.688	0.000	1354016.750	165670.641	290438.969	0.349	1791608.250	1515349.500	207044.469	0.000	58707.156	-269.193	0.000	-415.000	0.000	58292.156	58292.156	38771.953	621975.688	0.747	0.050	2.150	2.144	52.910	2.150	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002753	20180930	33332.926	0.000	0.000	0.000	0.000	0.000	19875.113	0.000	0.000	2053062.250	1148816.375	470183.281	79407.898	0.000	349690.625	279945.563	157851.344	0.474	1423426.000	1880758.750	439974.406	0.000	279231.969	6435.025	0.000	-10066.663	0.000	269165.313	269165.313	228775.344	774742.625	2.324	0.687	4.025	4.025	69.332	17.280	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002755	20180930	17227.801	0.000	0.000	0.000	0.000	0.000	17227.801	0.000	0.000	852078.750	716243.500	41633.211	11615.480	0.000	262947.344	3364.021	69340.188	0.403	525725.750	331750.250	80748.094	0.000	15434.986	0.000	0.000	46.117	0.000	15481.104	15481.104	9841.189	252826.328	1.467	0.060	3.052	3.050	61.699	1.920	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002756	20180930	36000.000	0.000	0.000	0.000	0.000	0.000	18494.609	0.000	0.000	4112513.500	2318966.000	938300.750	123588.438	0.000	647208.750	118916.789	824775.688	2.291	3346433.000	3636001.250	500808.594	0.000	391695.156	16140.072	0.000	-3104.451	0.000	388590.688	388590.688	330204.625	1895065.250	5.264	0.920	9.296	9.296	81.372	9.890	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002757	20180930	13142.605	0.000	1952.269	1952.269	0.000	0.000	9813.022	0.000	0.000	1932171.500	793795.625	414916.750	76192.219	0.000	267005.063	71371.266	1002746.750	7.630	1593795.250	812635.688	234474.125	0.000	137727.219	4637.446	0.000	-127.035	0.000	137600.188	137600.188	117141.711	451941.438	3.439	0.954	12.127	12.118	82.487	12.580	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002758	20180930	21000.000	0.000	0.000	0.000	0.000	0.000	17923.828	0.000	0.000	1459721.250	991120.313	327552.375	104373.375	0.000	635586.125	179549.609	190118.438	0.905	642075.250	1127155.000	160548.344	0.000	34274.398	0.000	0.000	354.309	0.000	34628.707	34628.707	27546.398	217209.078	1.034	0.130	3.057	2.997	43.986	4.590	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002759	20180930	45218.000	0.000	21746.389	25166.389	0.000	0.000	18810.336	0.000	0.000	3856927.750	757110.063	602998.938	138159.250	0.000	461438.063	21003.896	2613662.750	5.780	3374486.000	615600.875	162161.625	0.000	58641.410	16.130	0.000	162.576	0.000	58803.988	58803.988	49039.238	273064.563	0.604	0.108	7.463	7.463	87.492	1.460	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002760	20180930	8800.000	0.000	0.000	0.000	0.000	0.000	7249.850	0.000	0.000	880701.188	402679.094	368515.594	33687.113	0.000	148880.906	231349.922	236603.656	2.689	500470.313	347077.219	68628.063	0.000	15610.956	3380.593	0.000	2573.816	0.000	18184.773	18184.773	18092.736	145216.734	1.650	0.210	5.687	5.679	56.826	3.120	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002761	20180930	20400.000	0.000	0.000	0.000	0.000	0.000	20295.141	0.000	0.000	961989.313	557196.313	318774.875	42777.035	0.000	194911.328	46500.000	156217.359	0.766	696004.875	608750.688	247336.063	0.000	56060.992	1807.346	0.000	204.295	0.000	56265.281	56265.281	29775.227	301663.500	1.479	0.146	3.412	3.264	72.351	4.360	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002762	20180930	35661.500	0.000	0.000	0.000	0.000	0.000	19006.975	0.000	0.000	1133861.000	768388.625	140345.531	48590.484	0.000	136411.906	0.000	171561.625	0.481	996931.188	316702.156	166638.625	0.000	67693.813	10313.354	0.000	3332.792	0.000	71026.609	71026.609	60192.988	432401.500	1.212	0.170	2.796	2.764	87.924	6.150	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002763	20180930	38880.000	0.000	0.000	0.000	0.000	0.000	18171.605	0.000	0.000	2388849.750	1746508.000	464476.313	66565.969	0.000	462957.563	48228.461	629294.750	1.619	1822742.000	1683622.375	1146518.625	0.000	287624.031	5844.339	0.000	-970.655	0.000	286653.375	286653.375	179978.000	715235.000	1.840	0.460	4.688	4.676	76.302	10.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002765	20180930	42125.141	0.000	0.000	0.000	0.000	0.000	25489.375	0.000	0.000	2371777.750	1136521.000	704071.750	229281.781	0.000	527387.375	586242.375	457640.563	1.086	1256085.125	730842.375	137226.344	0.000	39684.449	6922.022	0.000	-1254.284	0.000	38430.164	38430.164	27094.855	332200.563	0.789	0.060	2.982	2.981	52.960	2.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002766	20180930	42175.402	0.000	673.732	673.732	0.000	0.000	24914.178	0.000	0.000	3677193.500	2178797.500	396233.156	148112.063	0.000	1238050.250	517083.500	912690.875	2.164	1898403.750	1121356.375	326189.781	0.000	76351.813	-7267.736	0.000	-98.437	0.000	76253.375	76253.375	64900.789	533382.313	1.265	0.150	4.501	4.481	51.626	3.420	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002767	20180930	15000.000	0.000	0.000	0.000	0.000	0.000	12363.675	0.000	0.000	822457.500	714240.563	13380.305	6509.835	0.000	112363.859	3264.214	287254.281	1.915	706829.438	213224.078	70165.492	0.000	21717.637	7777.842	0.000	1102.088	0.000	22819.725	22819.725	20136.738	215436.156	1.436	0.134	4.712	4.712	85.941	2.870	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002768	20180930	27125.000	0.000	2500.000	2500.000	0.000	0.000	14545.440	0.000	0.000	3441666.500	2529042.000	679601.000	87292.078	0.000	1413478.500	43445.469	926420.688	3.415	1907141.250	2340974.500	410959.219	0.000	239984.531	0.000	0.000	229.069	0.000	240213.594	240213.594	201936.734	651917.688	2.403	0.764	7.031	7.023	55.413	12.140	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002769	20180930	37331.805	0.000	0.000	0.000	0.000	0.000	23196.938	0.000	0.000	16916206.000	16568899.000	10561.256	733.182	0.000	15557356.000	23200.113	255037.531	0.683	1335730.750	4549252.000	404514.094	0.000	118901.297	42253.688	0.000	-179.186	0.000	118722.109	118722.109	99762.984	642131.375	1.720	0.270	3.578	3.578	7.896	7.640	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002770	20180930	109486.781	0.000	48469.000	48469.000	0.000	0.000	58311.277	0.000	0.000	3092029.000	1446543.875	1403052.250	49094.375	0.000	1295461.625	44790.695	6318.678	0.006	1751776.500	970773.688	232016.125	0.000	125618.703	0.000	0.000	2225.287	0.000	127843.992	127843.992	108119.930	590908.500	0.540	0.099	1.600	1.598	56.655	6.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002771	20180930	16154.420	0.000	0.000	0.000	0.000	0.000	9151.078	0.000	0.000	1174568.750	1001981.313	125511.078	2310.200	0.000	501864.969	14489.877	200585.469	1.242	658213.875	544321.063	133791.594	0.000	30696.703	-269.608	0.000	122.082	0.000	30818.787	30818.787	28471.086	265462.750	1.643	0.180	4.075	4.074	56.039	4.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002772	20180930	37333.141	0.000	0.000	0.000	0.000	0.000	25432.590	0.000	0.000	4102078.500	1476083.625	1436056.750	271141.000	0.000	245452.000	1121042.250	1552435.625	4.158	2725009.000	684220.375	196216.734	0.000	107471.445	21003.727	0.000	-980.200	0.000	106491.242	106491.242	105908.523	618381.938	1.656	0.284	6.771	6.771	66.430	3.960	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002773	20180930	67421.000	0.000	0.000	0.000	0.000	0.000	47531.691	0.000	0.000	4950080.500	3391883.500	434663.938	169181.703	0.000	616059.063	414800.500	643239.313	0.954	3919220.500	2182462.250	1986936.875	0.000	584723.250	18384.672	0.000	12015.634	0.000	596738.875	596738.875	506456.688	2347807.250	3.482	0.750	5.813	5.806	79.175	13.640	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002774	20180930	34113.699	0.000	16683.053	16683.053	0.000	0.000	8368.340	0.000	0.000	1457084.375	1171485.000	122602.125	70456.344	0.000	401410.906	44951.234	422609.375	1.239	1009759.375	531271.688	149925.016	0.000	28600.402	17403.006	0.000	5697.217	0.000	34297.621	34297.621	28087.014	211409.688	0.620	0.083	2.960	2.956	69.300	2.790	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002775	20180930	51289.926	0.000	0.000	0.000	0.000	0.000	40724.477	0.000	0.000	3651948.500	2785287.750	23472.166	110804.531	0.000	1094728.000	91632.234	1094943.875	2.135	2465588.500	2125693.500	371900.656	0.000	226929.031	-460.358	0.000	-301.878	0.000	226627.156	226627.156	192745.703	815459.875	1.590	0.401	4.807	4.790	67.514	9.420	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002776	20180930	36068.730	0.000	0.000	0.000	0.000	0.000	20570.307	0.000	0.000	2914481.250	1846165.750	154257.688	174007.891	0.000	635790.938	34806.875	1339489.750	3.714	2243883.250	675947.500	219826.656	0.000	137772.672	15606.203	0.000	-1010.000	0.000	136762.672	136762.672	119187.430	498087.563	1.381	0.330	6.221	6.193	76.991	5.330	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002777	20180930	17254.059	0.000	1254.059	1254.059	0.000	0.000	6004.000	0.000	0.000	1759308.125	1461420.000	97145.906	75368.195	0.000	591625.563	124072.531	545375.250	3.161	960199.313	421444.813	184471.641	0.000	77752.313	55.893	0.000	4180.196	0.000	81932.508	81932.508	59450.082	196930.391	1.141	0.360	5.565	5.546	54.578	8.350	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002778	20180930	8910.950	0.000	0.000	0.000	0.000	0.000	4524.600	0.000	0.000	795069.625	514207.063	71435.805	41381.758	0.000	160656.828	1783.325	214358.609	2.406	632629.438	494633.375	65343.664	0.000	24776.971	0.000	0.000	-105.000	0.000	24671.971	24671.971	20144.625	296210.125	3.324	0.226	7.100	6.956	79.569	3.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002779	20180930	13200.000	0.000	0.000	0.000	0.000	0.000	11843.452	0.000	0.000	814633.875	492806.719	184544.453	48670.488	0.000	175953.828	1582.398	195378.656	1.480	637097.625	305664.969	55065.738	0.000	9310.468	4220.601	0.000	1534.734	0.000	10845.203	10845.203	10846.840	274783.250	2.082	0.082	4.826	4.824	78.207	1.710	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ002780	20180930	11213.387	0.000	0.000	0.000	0.000	0.000	7346.417	0.000	0.000	864430.125	669528.688	120925.656	2186.296	0.000	177492.594	48761.609	378476.719	3.375	637802.500	288435.438	130438.938	0.000	3539.116	2269.581	0.000	-41.283	0.000	3497.833	3497.833	2055.730	136307.984	1.216	0.018	5.688	5.648	73.783	0.320	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
